evidence_scenario,dataset_id,evaluation_scope,model_name,component_arm,reference_arm,metric,delta_arm_minus_full,ci_low,ci_high,bootstrap_unit,bootstrap_method,bootstrap_replicates,bootstrap_seed
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,human_review_rate,0.06770387072529124,0.05919884091968921,0.07710099540052334,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,abstain_rate,-0.06770387072529127,-0.07710099540052334,-0.059198840919689244,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,no_action_rate,-0.30989853438556936,-0.33329153415236656,-0.2860141466925072,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,event_coverage_by_alert,0.3858291060017129,0.35813032762936253,0.4120018729503148,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,alert_precision,-0.04588626424808806,-0.06469248427818602,-0.02720913393522881,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,false_alerts_per_100,13.382938744832769,12.458767689187317,14.291805616787633,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,event_coverage_by_human_review,0.05109032215560973,0.042942321238521104,0.059812347360180276,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,non_event_human_reviews_per_100,4.438932732055617,3.8947846757984017,5.024320566786887,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,auto_capacity_blocks_per_100,-30.989853438556935,-33.329153415236654,-28.60141466925072,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,-6.770387072529124,-7.710099540052335,-5.919884091968923,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,history_baseline,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20330813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,alert_rate,0.00048102217211573595,0.00028279859068219804,0.0007118873150424121,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,human_review_rate,9.019165727170222e-05,2.9881910429305127e-05,0.00016649229235717503,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,abstain_rate,-0.08245020668921457,-0.08459068425948285,-0.08033256684795283,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,no_action_rate,0.08187899285982714,0.07967866504426561,0.08403784346874132,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,event_coverage_by_alert,0.0011529086237565128,0.0002610346829985184,0.0021601474240684196,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,alert_precision,0.0027685546532796312,-0.002376951133773261,0.0084258216070346,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,false_alerts_per_100,-0.004509582863585493,-0.042143366470610656,0.03189268243753622,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,event_coverage_by_human_review,9.882073917913056e-05,-0.0004234045022403564,0.0006178053359087336,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.00450958286358516,-0.01938757680750878,0.02831684422810329,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,2.952273581360391,2.7541750034083936,3.1487579811153714,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,0.8989101841413003,0.8195470862429228,0.9831980754096651,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.09605766401882906,0.08901188201070405,0.1027872059510407,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,-10.218714768883878,-10.447880216725565,-9.990800088625525,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,alert_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,human_review_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,abstain_rate,-0.0949868470499812,-0.09854381129448642,-0.09171298442334551,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,no_action_rate,0.09498684704998128,0.0917129844233455,0.0985438112944863,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,alert_precision,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,false_alerts_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,alert_rate,-0.0046899661781285296,-0.005789582163941734,-0.0036439692488773358,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,human_review_rate,0.006118000751597141,0.004941326495412,0.007308338449999971,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,abstain_rate,-0.00611800075159713,-0.007308338449999978,-0.004941326495412015,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,no_action_rate,0.004689966178128557,0.003643969248877349,0.005789582163941775,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,event_coverage_by_alert,-0.007279794452862504,-0.009159098889958731,-0.005446870114235021,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,alert_precision,-0.0017168093061742384,-0.007159728073415289,0.004025504967506672,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,false_alerts_per_100,-0.13679068019541551,-0.1887664844552161,-0.08919183882735916,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,event_coverage_by_human_review,0.009980894657092038,0.008299406597734189,0.011855028635380174,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,non_event_human_reviews_per_100,0.15633220593761743,0.09106890658485409,0.21895774328287956,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,auto_capacity_blocks_per_100,0.4689966178128522,0.36439692488773573,0.5789582163941722,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,-0.6118000751597146,-0.7308338449999973,-0.4941326495412002,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,alert_rate,0.1901390454716272,0.1768918531179084,0.203500057654299,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,human_review_rate,0.062457722660653886,0.059133503058852704,0.06607355177028869,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,abstain_rate,-0.062457722660653886,-0.0660735517702887,-0.05913350305885273,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,no_action_rate,-0.1901390454716272,-0.20350005765429904,-0.1768918531179083,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,event_coverage_by_alert,0.2904341524474603,0.2716595026187499,0.30881955916613796,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,alert_precision,0.009385384720966616,-0.005899322554276887,0.024268797787336285,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,false_alerts_per_100,5.760240511086058,5.388733567054843,6.157050881031447,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,event_coverage_by_human_review,0.07404967389156071,0.07019144320313377,0.0781444049052697,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,non_event_human_reviews_per_100,2.8665915069522736,2.6458349353619615,3.0986376037525365,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,auto_capacity_blocks_per_100,-19.01390454716272,-20.3500057654299,-17.689185311790837,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,-6.245772266065389,-6.607355177028869,-5.91335030588527,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,regularised_logistic,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20340813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,alert_rate,0.00025423728813559615,0.0,0.0006779661016949115,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,human_review_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,abstain_rate,-0.07322033898305086,-0.07796822033898304,-0.06855720338983053,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,no_action_rate,0.07296610169491524,0.06830508474576269,0.07779661016949158,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_alert,0.001380977041256684,-0.00035162827160191266,0.0033887861862806827,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,alert_precision,0.012940423993548333,-0.009890401791948293,0.03780496207944787,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,false_alerts_per_100,-0.04237288135593209,-0.14406779661016933,0.05084745762711851,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_human_review,-0.0001726221301570855,-0.0008218480269319363,0.0003612765733502295,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.008474576271186418,-0.01694915254237289,0.0423728813559322,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,2.423728813559322,1.940466101694914,2.923728813559322,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,0.9745762711864412,0.7796610169491522,1.1864406779661012,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.046357615894039736,0.035116698927933294,0.05896612392977498,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,-10.23728813559322,-10.754237288135593,-9.745762711864407,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,alert_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,human_review_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,abstain_rate,-0.17398305084745766,-0.19703389830508475,-0.15118432203389828,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,no_action_rate,0.17398305084745758,0.15118432203389826,0.19703389830508466,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,alert_precision,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,false_alerts_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,alert_rate,-0.01347457627118644,-0.015593220338983048,-0.011355932203389832,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,human_review_rate,0.013898305084745764,0.011779661016949152,0.01601694915254237,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,abstain_rate,-0.013898305084745766,-0.01601694915254237,-0.01177966101694916,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,no_action_rate,0.013474576271186423,0.011355932203389818,0.015593220338983027,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,event_coverage_by_alert,-0.01778007940617988,-0.02149856079397124,-0.014050601759756056,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,alert_precision,0.004596737524156014,-0.02984365009584711,0.040792568335138196,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,false_alerts_per_100,-0.47457627118644063,-0.6016949152542374,-0.35593220338983056,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,event_coverage_by_human_review,0.014672881063352322,0.011739721546164662,0.01779444468905726,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,non_event_human_reviews_per_100,0.6694915254237288,0.5254237288135593,0.8135593220338984,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,auto_capacity_blocks_per_100,1.3474576271186436,1.1355932203389827,1.5593220338983045,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,-1.3898305084745761,-1.601694915254238,-1.1779661016949152,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,alert_rate,0.17271186440677966,0.13737076271186444,0.21025423728813558,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,human_review_rate,0.08322033898305085,0.07161016949152543,0.09601694915254237,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,abstain_rate,-0.08322033898305087,-0.09601694915254233,-0.07161016949152543,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,no_action_rate,-0.17271186440677966,-0.21025423728813558,-0.13737076271186444,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,event_coverage_by_alert,0.28189193854652167,0.2259666997610745,0.3366943817316391,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,alert_precision,0.11790273091627279,0.07347390534914874,0.16095509407845082,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,false_alerts_per_100,3.432203389830508,2.813559322033899,4.084745762711864,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,event_coverage_by_human_review,0.10978767477990678,0.09549906820424353,0.12414900360390628,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,non_event_human_reviews_per_100,2.932203389830508,2.406779661016949,3.5,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,auto_capacity_blocks_per_100,-17.271186440677965,-21.02542372881356,-13.73707627118644,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,-8.322033898305085,-9.601694915254237,-7.161016949152542,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0,participant,paired cluster percentile,2000,20350813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,alert_rate,0.0006779661016949115,0.0002542372881355892,0.00127118644067796,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,human_review_rate,0.0002542372881355927,0.0,0.000593220338983051,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,abstain_rate,-0.05466101694915254,-0.06432415254237289,-0.04508474576271182,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,no_action_rate,0.05372881355932202,0.04398305084745763,0.0636440677966102,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,event_coverage_by_alert,0.0,-0.001220213842117322,0.0013774401385433295,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,alert_precision,-0.009267937102988622,-0.026714787955730134,0.010578543281330493,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,false_alerts_per_100,0.06779661016949157,-0.008474576271186418,0.13559322033898313,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,event_coverage_by_human_review,0.001208354911099603,0.0004938942485208331,0.002129784720212194,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,non_event_human_reviews_per_100,-0.03389830508474578,-0.06779661016949157,-0.008474576271186418,participant,paired cluster percentile,2000,20360813
missing_stale_stress,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,3.923728813559322,2.8644067796610173,5.0764830508474565,participant,paired cluster percentile,2000,20360813
