dataset_id,cohort,model_name,model_label,capacity_basis,quantity,ci_low,ci_high
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__false_alerts_per_100,-0.93297078918808518,-0.6609585678490183
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,chronological__alert_precision,0.6731764921789708,0.71248882311166872
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,chronological__action_precision,0.65950602255809254,0.69181317001993703
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,chronological__alert_coverage,0.11161121823955399,0.12010893955216426
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,chronological__action_coverage,0.13547919644291095,0.14505731893988955
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,chronological__false_alerts_per_100,2.1865767228449879,2.4926777418716273
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,score_ranked__alert_precision,0.63333861327305341,0.67091599004332503
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,score_ranked__action_precision,0.62637503135479,0.65814592947657025
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,score_ranked__alert_coverage,0.10494144187750744,0.11297149842039025
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,score_ranked__action_coverage,0.12878165426693375,0.13802818302784037
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,score_ranked__false_alerts_per_100,2.500549593156856,2.7976270109703716
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_precision,0.026387865276705398,0.057220159952549282
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__action_precision,0.021235200198614898,0.046169170219150353
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_coverage,0.0043483800911237932,0.0096029830487026346
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__action_coverage,0.0043483800911237932,0.0096029830487026225
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__false_alerts_per_100,-0.43649145108542664,-0.20084386092482659
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,random__alert_precision,0.63271505919776094,0.67053225686267137
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,random__action_precision,0.62648112318937377,0.65842228718291629
